match_id,batter,Runs,Balls,Fours,Sixes,Outs,Strike Rate,Career_Avg,Last5_Avg
548346,A Ashish Reddy,10,10,0,1,1,100.0,0.0,0.0
548352,A Ashish Reddy,3,3,0,0,1,100.0,10.0,0.0
548359,A Ashish Reddy,8,8,1,0,1,100.0,6.5,0.0
548373,A Ashish Reddy,10,4,2,0,0,250.0,7.0,0.0
548376,A Ashish Reddy,4,5,0,0,1,80.0,7.75,0.0
598000,A Ashish Reddy,7,4,1,0,0,175.0,7.0,7.0
598004,A Ashish Reddy,14,12,0,1,1,116.66666666666669,7.0,6.4
598010,A Ashish Reddy,16,9,2,0,1,177.77777777777777,8.0,8.6
598013,A Ashish Reddy,4,5,0,0,1,80.0,9.0,10.2
598018,A Ashish Reddy,19,15,0,1,0,126.66666666666666,8.444444444444445,9.0
598021,A Ashish Reddy,7,7,1,0,0,100.0,9.5,12.0
598030,A Ashish Reddy,36,16,2,3,0,225.0,9.272727272727273,12.0
598032,A Ashish Reddy,14,11,1,0,1,127.27272727272728,11.5,16.4
598044,A Ashish Reddy,5,7,1,0,1,71.42857142857143,11.692307692307692,16.0
598048,A Ashish Reddy,3,4,0,0,1,75.0,11.214285714285714,16.2
829727,A Ashish Reddy,13,9,0,1,0,144.44444444444443,10.666666666666666,13.0
829731,A Ashish Reddy,15,8,1,1,1,187.5,10.8125,14.2
829759,A Ashish Reddy,22,8,1,2,0,275.0,11.058823529411764,10.0
829773,A Ashish Reddy,6,6,1,0,1,100.0,11.666666666666666,11.6
829815,A Ashish Reddy,17,15,0,1,1,113.33333333333331,11.368421052631579,11.8
980907,A Ashish Reddy,32,18,2,3,1,177.77777777777777,11.65,14.6
980915,A Ashish Reddy,13,9,0,1,1,144.44444444444443,12.619047619047619,18.4
980953,A Ashish Reddy,2,3,0,0,0,66.66666666666666,12.636363636363637,18.0
1304050,A Badoni,54,42,4,3,1,128.57142857142858,12.173913043478262,14.0
1304053,A Badoni,19,14,0,2,0,135.71428571428572,54.0,0.0
1304058,A Badoni,19,13,3,0,1,146.15384615384613,36.5,0.0
1304061,A Badoni,10,3,1,1,0,333.33333333333337,30.666666666666668,0.0
1304066,A Badoni,5,7,0,0,1,71.42857142857143,25.5,0.0
1304077,A Badoni,13,13,2,0,1,100.0,21.4,21.4
1304083,A Badoni,14,11,0,1,1,127.27272727272728,20.0,13.2
1304088,A Badoni,4,4,0,0,1,100.0,19.142857142857142,12.2
1304099,A Badoni,15,19,0,0,1,78.94736842105263,17.25,9.2
1304103,A Badoni,8,12,1,0,1,66.66666666666666,17.0,10.2
1304109,A Badoni,0,1,0,0,1,0.0,16.1,10.8
1359477,A Badoni,18,9,1,2,1,200.0,14.636363636363637,8.2
1359480,A Badoni,23,19,0,0,1,121.05263157894736,14.916666666666666,9.0
1359489,A Badoni,30,29,4,0,1,103.44827586206895,15.538461538461538,12.8
1359495,A Badoni,5,7,0,0,0,71.42857142857143,16.571428571428573,15.8
1359500,A Badoni,1,4,0,0,1,25.0,15.8,15.2
1359504,A Badoni,8,6,0,0,0,133.33333333333331,14.875,15.4
1359512,A Badoni,43,25,3,3,1,172.0,14.470588235294118,13.4
1359517,A Badoni,4,11,0,0,1,36.36363636363637,16.055555555555557,17.4
1359519,A Badoni,59,35,2,4,0,168.57142857142858,15.421052631578947,12.2
1359525,A Badoni,21,12,1,2,1,175.0,17.6,23.0
1359542,A Badoni,25,22,2,1,1,113.63636363636364,17.761904761904763,27.0
1370351,A Badoni,1,7,0,0,1,14.285714285714285,18.09090909090909,30.4
1422122,A Badoni,1,5,0,0,1,20.0,17.347826086956523,22.0
1422129,A Badoni,8,10,0,0,1,80.0,16.666666666666668,21.4
1422133,A Badoni,0,3,0,0,1,0.0,16.32,11.2
1422139,A Badoni,20,12,3,0,1,166.66666666666669,15.692307692307692,7.0
1426264,A Badoni,55,38,5,1,0,144.73684210526315,15.851851851851851,6.0
1426266,A Badoni,29,27,2,1,1,107.40740740740742,17.25,16.8
1426282,A Badoni,18,15,1,0,0,120.0,17.655172413793103,22.4
1426286,A Badoni,6,6,1,0,1,100.0,17.666666666666668,24.4
1426292,A Badoni,15,13,0,1,1,115.38461538461536,17.29032258064516,25.6
1426295,A Badoni,55,32,9,0,0,171.875,17.21875,24.6
1426302,A Badoni,6,9,0,0,1,66.66666666666666,18.363636363636363,24.6
1426305,A Badoni,22,10,1,2,0,220.00000000000003,18.0,20.0
548373,A Chandila,0,1,0,0,1,0.0,18.114285714285714,20.8
598023,A Chandila,4,6,0,0,0,66.66666666666666,0.0,0.0
336010,A Chopra,2,5,0,0,1,40.0,2.0,0.0
336014,A Chopra,24,25,3,0,1,96.0,2.0,0.0
336017,A Chopra,13,18,2,0,1,72.22222222222221,13.0,0.0
336021,A Chopra,1,4,0,0,0,25.0,13.0,0.0
336035,A Chopra,2,3,0,0,1,66.66666666666666,10.0,0.0
392184,A Chopra,11,20,2,0,1,55.00000000000001,8.4,8.4
1082591,A Choudhary,6,2,0,1,1,300.0,8.833333333333334,10.2
1082621,A Choudhary,15,12,1,0,0,125.0,6.0,0.0
1082633,A Choudhary,4,6,0,0,1,66.66666666666666,10.5,0.0
1136569,A Dananjaya,4,5,0,0,0,80.0,8.333333333333334,0.0
392181,A Flintoff,24,25,2,1,1,96.0,4.0,0.0
392185,A Flintoff,22,14,2,1,0,157.14285714285714,24.0,0.0
392189,A Flintoff,16,18,1,0,1,88.88888888888889,23.0,0.0
1426298,A Kamboj,2,2,0,0,0,100.0,20.666666666666668,0.0
336006,A Kumble,3,7,0,0,0,42.85714285714285,2.0,0.0
336016,A Kumble,0,1,0,0,0,0.0,3.0,0.0
336023,A Kumble,8,8,1,0,1,100.0,1.5,0.0
336029,A Kumble,2,1,0,0,0,200.0,3.6666666666666665,0.0
392185,A Kumble,1,5,0,0,0,20.0,3.25,0.0
392188,A Kumble,1,1,0,0,0,100.0,2.8,2.8
392191,A Kumble,5,3,1,0,0,166.66666666666669,2.5,2.4
392204,A Kumble,1,4,0,0,1,25.0,2.857142857142857,3.4
392218,A Kumble,7,6,1,0,0,116.66666666666669,2.625,2.0
392239,A Kumble,1,1,0,0,0,100.0,3.111111111111111,3.0
419128,A Kumble,1,1,0,0,0,100.0,2.9,3.0
419140,A Kumble,1,1,0,0,0,100.0,2.727272727272727,3.0
419151,A Kumble,2,4,0,0,0,50.0,2.5833333333333335,2.2
419157,A Kumble,1,3,0,0,0,33.33333333333333,2.5384615384615383,2.4
419162,A Kumble,1,3,0,0,0,33.33333333333333,2.4285714285714284,1.2
1304050,A Manohar,15,7,3,0,0,214.28571428571428,2.3333333333333335,1.2
1304056,A Manohar,1,2,0,0,1,50.0,15.0,0.0
1304067,A Manohar,35,22,5,1,1,159.0909090909091,8.0,0.0
1304070,A Manohar,43,29,4,2,1,148.27586206896552,17.0,0.0
1304075,A Manohar,12,12,2,0,1,100.0,23.5,0.0
1304081,A Manohar,2,5,0,0,1,40.0,21.2,21.2
1304086,A Manohar,0,2,0,0,1,0.0,18.0,18.6
1359487,A Manohar,14,8,3,0,1,175.0,15.428571428571429,18.4
1359497,A Manohar,27,13,0,3,1,207.6923076923077,15.25,14.2
1359504,A Manohar,3,5,0,0,1,60.0,16.555555555555557,11.0
1359509,A Manohar,42,21,3,3,1,200.0,15.2,9.2
1359518,A Manohar,26,36,0,1,1,72.22222222222221,17.636363636363637,17.2
1359531,A Manohar,2,3,0,0,1,66.66666666666666,18.333333333333332,22.4
1426262,A Manohar,1,2,0,0,1,50.0,17.076923076923077,20.0
1426270,A Manohar,8,14,1,0,1,57.14285714285714,15.928571428571429,14.8
336015,A Mishra,4,5,0,0,1,80.0,15.4,15.8
336017,A Mishra,31,32,3,0,2,96.875,4.0,0.0
336038,A Mishra,2,5,0,0,1,40.0,17.5,0.0
392198,A Mishra,0,4,0,0,1,0.0,12.333333333333334,0.0
392206,A Mishra,11,8,1,1,0,137.5,9.25,0.0
392223,A Mishra,2,3,0,0,1,66.66666666666666,9.6,9.6
392235,A Mishra,13,4,1,1,0,325.0,8.333333333333334,9.2
392237,A Mishra,0,1,0,0,0,0.0,9.0,5.6
419114,A Mishra,3,5,0,0,1,60.0,7.875,5.2
419116,A Mishra,6,3,1,0,0,200.0,7.333333333333333,5.8
419120,A Mishra,0,1,0,0,1,0.0,7.2,4.8
419144,A Mishra,4,6,0,0,0,66.66666666666666,6.545454545454546,4.4
419149,A Mishra,10,12,0,0,0,83.33333333333334,6.333333333333333,2.6
419152,A Mishra,12,17,0,0,1,70.58823529411765,6.615384615384615,4.6
419160,A Mishra,4,10,0,0,1,40.0,7.0,6.4
501199,A Mishra,2,2,0,0,0,100.0,6.8,6.0
501203,A Mishra,12,6,1,1,0,200.0,6.5,6.4
501212,A Mishra,0,1,0,0,1,0.0,6.823529411764706,8.0
501224,A Mishra,25,19,4,0,1,131.57894736842107,6.444444444444445,6.0
501229,A Mishra,0,1,0,0,1,0.0,7.421052631578948,8.6
501236,A Mishra,2,5,0,0,2,40.0,7.05,7.8
501239,A Mishra,9,10,0,0,0,90.0,6.809523809523809,7.8
501250,A Mishra,0,1,0,0,1,0.0,6.909090909090909,7.2
501256,A Mishra,18,7,4,0,0,257.1428571428572,6.608695652173913,7.2
548314,A Mishra,0,2,0,0,1,0.0,7.083333333333333,5.8
548321,A Mishra,6,7,0,0,1,85.71428571428571,6.8,5.8
548335,A Mishra,1,1,0,0,0,100.0,6.769230769230769,6.6
548346,A Mishra,1,6,0,0,1,16.666666666666664,6.555555555555555,5.0
548359,A Mishra,8,5,1,0,0,160.0,6.357142857142857,5.2
598010,A Mishra,16,14,2,0,0,114.28571428571428,6.413793103448276,3.2
598013,A Mishra,1,1,0,0,0,100.0,6.733333333333333,6.4
598018,A Mishra,30,26,3,0,1,115.38461538461536,6.548387096774194,5.4
598030,A Mishra,15,21,2,0,1,71.42857142857143,7.28125,11.2
598032,A Mishra,21,33,2,0,1,63.63636363636363,7.515151515151516,14.0
598051,A Mishra,6,8,0,0,0,75.0,7.911764705882353,16.6
729295,A Mishra,4,5,0,0,0,80.0,7.857142857142857,14.6
733989,A Mishra,0,2,0,0,1,0.0,7.75,15.2
829707,A Mishra,4,5,0,0,1,80.0,7.54054054054054,9.2
829739,A Mishra,1,1,0,0,0,100.0,7.447368421052632,7.0
829757,A Mishra,2,4,0,0,1,50.0,7.282051282051282,3.0
829777,A Mishra,1,3,0,0,0,33.33333333333333,7.15,2.2
980903,A Mishra,3,9,0,0,1,33.33333333333333,7.0,1.6
980993,A Mishra,1,5,0,0,1,20.0,6.904761904761905,2.2
1082595,A Mishra,8,14,0,0,0,57.14285714285714,6.767441860465116,1.6
1082626,A Mishra,4,11,0,0,0,36.36363636363637,6.795454545454546,3.0
1082635,A Mishra,9,15,0,0,0,60.0,6.733333333333333,3.4
1082640,A Mishra,8,2,2,0,0,400.0,6.782608695652174,5.0
1082642,A Mishra,13,10,0,1,0,130.0,6.808510638297872,6.0
1082646,A Mishra,7,4,0,1,1,175.0,6.9375,8.4
1136582,A Mishra,1,2,0,0,0,50.0,6.938775510204081,8.2
1178409,A Mishra,6,9,0,0,0,66.66666666666666,6.82,7.6
1178425,A Mishra,8,11,1,0,1,72.72727272727273,6.803921568627451,7.0
1181766,A Mishra,1,3,0,0,1,33.33333333333333,6.826923076923077,7.0
1181767,A Mishra,6,3,1,0,0,200.0,6.716981132075472,4.6
1359517,A Mishra,19,30,2,0,1,63.33333333333333,6.703703703703703,4.4
419140,A Mithun,5,4,1,0,1,125.0,6.927272727272728,8.0
501227,A Mithun,0,2,0,0,1,0.0,5.0,0.0
501244,A Mithun,6,3,1,0,0,200.0,2.5,0.0
501260,A Mithun,10,7,0,1,1,142.85714285714286,3.6666666666666665,0.0
501271,A Mithun,11,8,2,0,1,137.5,5.25,0.0
598057,A Mithun,2,2,0,0,1,100.0,6.4,6.4
336033,A Mukund,0,1,0,0,1,0.0,5.666666666666667,5.8
598036,A Mukund,19,22,1,0,1,86.36363636363636,0.0,0.0
335989,A Nehra,1,2,0,0,0,50.0,9.5,0.0
335991,A Nehra,2,10,0,0,0,20.0,1.0,0.0
336028,A Nehra,0,1,0,0,0,0.0,1.5,0.0
392226,A Nehra,1,1,0,0,0,100.0,1.0,0.0
419149,A Nehra,1,4,0,0,1,25.0,1.0,0.0
419160,A Nehra,22,16,2,1,0,137.5,1.0,1.0
548319,A Nehra,2,5,0,0,1,40.0,4.5,5.2
548365,A Nehra,9,8,1,0,0,112.5,4.142857142857143,5.2
597998,A Nehra,0,1,0,0,1,0.0,4.75,7.0
598006,A Nehra,1,5,0,0,1,20.0,4.222222222222222,6.8
598044,A Nehra,0,1,0,0,1,0.0,3.9,6.8
598062,A Nehra,0,1,0,0,1,0.0,3.5454545454545454,2.4
829723,A Nehra,1,4,0,0,0,25.0,3.25,2.0
829745,A Nehra,0,1,0,0,0,0.0,3.076923076923077,0.4
829779,A Nehra,0,1,0,0,1,0.0,2.857142857142857,0.4
829817,A Nehra,0,1,0,0,1,0.0,2.6666666666666665,0.2
980983,A Nehra,1,1,0,0,0,100.0,2.5,0.2
1216493,A Nortje,3,1,0,0,0,300.0,2.411764705882353,0.4
1216524,A Nortje,1,3,0,0,1,33.33333333333333,3.0,0.0
1216532,A Nortje,3,2,0,0,0,150.0,2.0,0.0
1304101,A Nortje,1,7,0,0,0,14.285714285714285,2.3333333333333335,0.0
1359481,A Nortje,4,2,1,0,0,200.0,2.0,0.0
1359485,A Nortje,0,1,0,0,1,0.0,2.4,2.4
1359490,A Nortje,5,3,1,0,1,166.66666666666669,2.0,1.8
1359494,A Nortje,23,14,4,0,0,164.28571428571428,2.4285714285714284,2.6
1359508,A Nortje,2,2,0,0,0,100.0,5.0,6.6
1359518,A Nortje,3,6,0,0,0,50.0,4.666666666666667,6.8
1359541,A Nortje,0,1,0,0,0,0.0,4.5,6.6
1422134,A Nortje,4,7,0,0,1,57.14285714285714,4.090909090909091,6.6
1426273,A Nortje,0,2,0,0,1,0.0,4.083333333333333,6.4
1422134,A Raghuvanshi,54,28,5,3,1,192.8571428571429,3.769230769230769,1.8
1426260,A Raghuvanshi,24,18,3,1,1,133.33333333333331,54.0,0.0
1426266,A Raghuvanshi,7,6,0,1,1,116.66666666666669,39.0,0.0
1426269,A Raghuvanshi,30,18,5,0,1,166.66666666666669,28.333333333333332,0.0
1426274,A Raghuvanshi,3,4,0,0,1,75.0,28.75,0.0
1426289,A Raghuvanshi,13,7,0,2,1,185.7142857142857,23.6,23.6
1426292,A Raghuvanshi,32,28,3,1,1,114.28571428571428,21.833333333333332,15.4
392230,A Singh,0,1,0,0,1,0.0,23.285714285714285,17.0
392233,A Singh,1,2,0,0,0,50.0,0.0,0.0
501214,A Singh,0,2,0,0,1,0.0,0.5,0.0
501249,A Singh,1,2,0,0,1,50.0,0.3333333333333333,0.0
548317,A Singh,0,3,0,0,1,0.0,0.5,0.0
335986,A Symonds,32,41,2,2,1,78.04878048780488,0.4,0.4
335988,A Symonds,12,13,2,0,1,92.3076923076923,32.0,0.0
335990,A Symonds,117,57,11,7,0,205.26315789473685,22.0,0.0
392216,A Symonds,60,37,2,4,0,162.16216216216216,53.666666666666664,0.0
392220,A Symonds,30,19,2,1,1,157.89473684210526,55.25,0.0
392223,A Symonds,41,23,3,2,1,178.26086956521738,50.2,50.2
392228,A Symonds,18,13,0,1,2,138.46153846153845,48.666666666666664,52.0
392229,A Symonds,25,26,1,0,1,96.15384615384616,44.285714285714285,53.2
392236,A Symonds,18,17,1,1,1,105.88235294117648,41.875,34.8
392237,A Symonds,24,15,2,1,1,160.0,39.22222222222222,26.4
392239,A Symonds,33,21,4,1,1,157.14285714285714,37.7,25.2
419106,A Symonds,5,9,0,0,1,55.55555555555556,37.27272727272727,23.6
419110,A Symonds,50,46,3,3,1,108.69565217391305,34.583333333333336,21.0
419117,A Symonds,53,38,3,3,1,139.4736842105263,35.76923076923077,26.0
419120,A Symonds,35,24,3,2,1,145.83333333333331,37.0,33.0
419126,A Symonds,22,15,3,0,0,146.66666666666666,36.86666666666667,35.2
419130,A Symonds,1,7,0,0,1,14.285714285714285,35.9375,33.0
419135,A Symonds,45,39,5,0,1,115.38461538461536,33.88235294117647,32.2
419138,A Symonds,21,19,2,0,1,110.5263157894737,34.5,31.2
419141,A Symonds,15,20,2,0,1,75.0,33.78947368421053,24.8
419145,A Symonds,53,25,5,3,0,212.0,32.85,20.8
419147,A Symonds,27,25,1,2,0,108.0,33.80952380952381,27.0
419151,A Symonds,19,21,2,0,1,90.47619047619048,33.5,32.2
419156,A Symonds,4,7,0,0,1,57.14285714285714,32.869565217391305,27.0
419160,A Symonds,54,30,3,5,1,180.0,31.666666666666668,23.6
419163,A Symonds,23,23,3,0,1,100.0,32.56,31.4
419164,A Symonds,2,8,0,0,1,25.0,32.19230769230769,25.4
501218,A Symonds,16,15,2,0,0,106.66666666666669,31.074074074074073,20.4
501221,A Symonds,31,29,1,2,0,106.89655172413792,30.535714285714285,19.8
501224,A Symonds,44,33,4,1,0,133.33333333333331,30.551724137931036,25.2
501231,A Symonds,17,27,1,0,1,62.96296296296296,31.0,23.2
501237,A Symonds,4,6,0,0,0,66.66666666666666,30.548387096774192,22.0
501241,A Symonds,3,3,0,0,1,100.0,29.71875,22.4
501246,A Symonds,4,4,0,0,0,100.0,28.90909090909091,19.8
501251,A Symonds,8,7,1,0,0,114.28571428571428,28.176470588235293,14.4
501256,A Symonds,8,19,0,0,1,42.10526315789473,27.6,7.2
1304112,A Tomar,4,8,1,0,1,50.0,27.055555555555557,5.4
419107,A Uniyal,0,1,0,0,1,0.0,4.0,0.0
419111,A Uniyal,4,6,0,0,0,66.66666666666666,0.0,0.0
980979,A Zampa,0,1,0,0,1,0.0,2.0,0.0
1082599,A Zampa,5,7,1,0,1,71.42857142857143,0.0,0.0
1359491,A Zampa,1,1,0,0,1,100.0,2.5,0.0
1359522,A Zampa,7,10,0,0,1,70.0,2.0,0.0
1359534,A Zampa,2,6,0,0,1,33.33333333333333,3.25,0.0
392196,AA Bilakhia,12,14,1,0,0,85.71428571428571,3.0,3.0
392201,AA Bilakhia,22,28,2,0,1,78.57142857142857,12.0,0.0
392205,AA Bilakhia,1,5,0,0,1,20.0,17.0,0.0
392236,AA Bilakhia,16,8,2,0,0,200.0,11.666666666666666,0.0
392237,AA Bilakhia,10,21,0,0,1,47.61904761904761,12.75,0.0
392239,AA Bilakhia,6,8,0,0,1,75.0,12.2,12.2
419141,AA Bilakhia,2,4,0,0,1,50.0,11.166666666666666,11.0
501258,AA Chavan,1,3,0,0,0,33.33333333333333,9.857142857142858,7.0
548317,AA Chavan,4,2,1,0,1,200.0,1.0,0.0
548349,AA Chavan,7,6,1,0,0,116.66666666666669,2.5,0.0
419107,AA Jhunjhunwala,14,11,1,1,1,127.27272727272728,4.0,0.0
419111,AA Jhunjhunwala,53,48,5,1,1,110.41666666666669,14.0,0.0
419115,AA Jhunjhunwala,5,7,1,0,1,71.42857142857143,33.5,0.0
419118,AA Jhunjhunwala,45,37,5,0,2,121.62162162162164,24.0,0.0
419129,AA Jhunjhunwala,11,6,2,0,1,183.3333333333333,29.25,0.0
419134,AA Jhunjhunwala,2,6,0,0,0,33.33333333333333,25.6,25.6
419137,AA Jhunjhunwala,7,4,0,1,1,175.0,21.666666666666668,23.2
419141,AA Jhunjhunwala,11,8,1,0,1,137.5,19.571428571428573,14.0
419150,AA Jhunjhunwala,22,23,0,1,1,95.65217391304348,18.5,15.2
419154,AA Jhunjhunwala,13,22,1,0,1,59.09090909090909,18.88888888888889,10.6
501241,AA Jhunjhunwala,10,16,2,0,1,62.5,18.3,11.0
501248,AA Jhunjhunwala,0,3,0,0,1,0.0,17.545454545454547,12.6
548321,AA Jhunjhunwala,4,6,1,0,1,66.66666666666666,16.083333333333332,11.2
548352,AA Jhunjhunwala,1,1,0,0,0,100.0,15.153846153846153,9.8
548359,AA Jhunjhunwala,19,20,0,1,1,95.0,14.142857142857142,5.6
1426286,AA Kulkarni,0,1,0,0,1,0.0,14.466666666666667,6.8
1426292,AA Kulkarni,9,7,2,0,1,128.57142857142858,0.0,0.0
335982,AA Noffke,9,12,1,0,1,75.0,4.5,0.0
335993,AB Agarkar,11,9,1,0,1,122.22222222222224,9.0,0.0
335997,AB Agarkar,2,7,0,0,1,28.57142857142857,11.0,0.0
336000,AB Agarkar,20,15,1,2,1,133.33333333333331,6.5,0.0
336003,AB Agarkar,1,2,0,0,0,50.0,11.0,0.0
336021,AB Agarkar,15,14,2,0,1,107.14285714285714,8.5,0.0
336027,AB Agarkar,5,2,1,0,0,250.0,9.8,9.8
392184,AB Agarkar,7,3,0,1,1,233.33333333333331,9.0,8.6
392190,AB Agarkar,1,1,0,0,0,100.0,8.714285714285714,9.6
392199,AB Agarkar,6,8,0,0,0,75.0,7.75,5.8
392219,AB Agarkar,39,29,3,2,1,134.48275862068965,7.555555555555555,6.8
392233,AB Agarkar,13,17,0,0,0,76.47058823529412,10.7,11.6
419131,AB Agarkar,17,13,1,0,1,130.76923076923077,10.909090909090908,13.2
419135,AB Agarkar,8,5,1,0,0,160.0,11.416666666666666,15.2
419148,AB Agarkar,6,7,0,0,0,85.71428571428571,11.153846153846153,16.6
419153,AB Agarkar,9,5,2,0,0,180.0,10.785714285714286,16.6
501246,AB Agarkar,7,7,1,0,0,100.0,10.666666666666666,10.6
598020,AB Agarkar,3,7,0,0,1,42.85714285714285,10.4375,9.4
598059,AB Agarkar,9,9,0,0,0,100.0,10.0,6.6
419117,AB Barath,7,10,1,0,1,70.0,9.944444444444445,6.8
419146,AB Barath,33,28,4,1,1,117.85714285714286,7.0,0.0
419149,AB Barath,2,5,0,0,0,40.0,20.0,0.0
336000,AB Dinda,1,3,0,0,1,33.33333333333333,14.0,0.0
336021,AB Dinda,1,1,0,0,0,100.0,1.0,0.0
392184,AB Dinda,2,2,0,0,1,100.0,1.0,0.0
392197,AB Dinda,0,1,0,0,1,0.0,1.3333333333333333,0.0
419148,AB Dinda,0,1,0,0,1,0.0,1.0,0.0
501201,AB Dinda,0,5,0,0,1,0.0,0.8,0.8
548319,AB Dinda,2,5,0,0,0,40.0,0.6666666666666666,0.6
598000,AB Dinda,0,2,0,0,1,0.0,0.8571428571428571,0.8
598018,AB Dinda,0,1,0,0,1,0.0,0.75,0.4
598027,AB Dinda,1,1,0,0,0,100.0,0.6666666666666666,0.4
598038,AB Dinda,2,2,0,0,0,100.0,0.7,0.6
598042,AB Dinda,6,5,1,0,0,120.0,0.8181818181818182,1.0
729305,AB Dinda,0,3,0,0,1,0.0,1.25,1.8
729313,AB Dinda,2,5,0,0,0,40.0,1.1538461538461537,1.8
733983,AB Dinda,2,5,0,0,0,40.0,1.2142857142857142,2.2
1082599,AB Dinda,7,8,1,0,1,87.5,1.2666666666666666,2.4
392232,AB McDonald,3,4,0,0,1,75.0,1.625,3.4
419128,AB McDonald,18,14,1,1,0,128.57142857142858,3.0,0.0
419134,AB McDonald,14,9,2,0,0,155.55555555555557,10.5,0.0
419152,AB McDonald,33,31,0,1,0,106.4516129032258,11.666666666666666,0.0
501253,AB McDonald,8,7,0,0,1,114.28571428571428,17.0,0.0
548310,AB McDonald,30,19,4,2,1,157.89473684210526,15.2,15.2
548331,AB McDonald,8,6,1,0,0,133.33333333333331,17.666666666666668,20.6
548350,AB McDonald,9,11,1,0,1,81.81818181818183,16.285714285714285,18.6
598017,AB McDonald,0,2,0,0,1,0.0,15.375,17.6
336001,AB de Villiers,26,22,2,0,0,118.1818181818182,13.666666666666666,11.0
336004,AB de Villiers,21,17,2,1,0,123.52941176470588,26.0,0.0
336009,AB de Villiers,0,1,0,0,1,0.0,23.5,0.0
336015,AB de Villiers,20,23,0,0,1,86.95652173913044,15.666666666666666,0.0
336017,AB de Villiers,7,12,0,0,1,58.333333333333336,16.75,0.0
336026,AB de Villiers,21,25,1,0,1,84.0,14.8,14.8
392189,AB de Villiers,105,54,5,6,0,194.44444444444443,15.833333333333334,13.8
392194,AB de Villiers,21,23,0,0,1,91.30434782608695,28.571428571428573,30.6
392198,AB de Villiers,50,41,5,1,1,121.95121951219512,27.625,34.8
392201,AB de Villiers,5,9,1,0,1,55.55555555555556,30.11111111111111,40.8
392206,AB de Villiers,0,1,0,0,1,0.0,27.6,40.4
392215,AB de Villiers,50,38,6,1,0,131.57894736842107,25.09090909090909,36.2
392219,AB de Villiers,40,33,5,0,0,121.21212121212122,27.166666666666668,25.2
392223,AB de Villiers,44,36,4,1,1,122.22222222222224,28.153846153846153,29.0
392226,AB de Villiers,11,12,1,0,1,91.66666666666666,29.285714285714285,27.8
392230,AB de Villiers,79,55,8,1,0,143.63636363636363,28.066666666666666,29.0
392232,AB de Villiers,28,29,3,0,1,96.55172413793105,31.25,44.8
392235,AB de Villiers,6,7,1,0,1,85.71428571428571,31.058823529411764,40.4
392237,AB de Villiers,26,21,0,2,1,123.8095238095238,29.666666666666668,33.6
419108,AB de Villiers,7,15,0,0,0,46.66666666666666,29.473684210526315,30.0
419111,AB de Villiers,15,26,0,0,1,57.692307692307686,28.35,29.2
419114,AB de Villiers,11,11,2,0,1,100.0,27.714285714285715,16.4
419116,AB de Villiers,2,3,0,0,1,66.66666666666666,26.954545454545453,13.0
419120,AB de Villiers,27,26,2,0,2,103.84615384615384,25.869565217391305,12.2
419128,AB de Villiers,45,35,3,0,1,128.57142857142858,25.916666666666668,12.4
419152,AB de Villiers,4,7,0,0,1,57.14285714285714,26.68,20.0
501200,AB de Villiers,54,41,1,5,0,131.70731707317074,25.807692307692307,17.8
501205,AB de Villiers,38,37,3,1,1,102.7027027027027,26.85185185185185,26.4
501208,AB de Villiers,0,7,0,0,1,0.0,27.25,33.6
501211,AB de Villiers,65,45,5,2,1,144.44444444444443,26.310344827586206,28.2
501227,AB de Villiers,5,2,1,0,0,250.0,27.6,32.2
501232,AB de Villiers,26,20,1,1,1,130.0,26.870967741935484,32.4
501244,AB de Villiers,27,14,2,2,0,192.8571428571429,26.84375,26.8
501255,AB de Villiers,13,14,2,0,0,92.85714285714286,26.848484848484848,24.6
501260,AB de Villiers,34,27,3,1,1,125.92592592592592,26.441176470588236,27.2
501266,AB de Villiers,0,3,0,0,1,0.0,26.65714285714286,21.0
501268,AB de Villiers,11,10,0,1,1,110.0,25.916666666666668,20.0
501270,AB de Villiers,21,16,0,1,0,131.25,25.513513513513512,17.0
501271,AB de Villiers,18,12,3,0,1,150.0,25.394736842105264,15.8
548310,AB de Villiers,64,42,6,2,0,152.38095238095238,25.205128205128204,16.8
548315,AB de Villiers,10,10,1,0,1,100.0,26.175,22.8
548318,AB de Villiers,4,3,1,0,1,133.33333333333331,25.78048780487805,24.8
548324,AB de Villiers,6,10,0,0,1,60.0,25.261904761904763,23.4
548327,AB de Villiers,33,14,2,3,0,235.7142857142857,24.813953488372093,20.4
548331,AB de Villiers,52,41,6,0,1,126.82926829268293,25.0,23.4
548336,AB de Villiers,59,24,3,5,0,245.83333333333331,25.6,21.0
548344,AB de Villiers,0,1,0,0,1,0.0,26.32608695652174,30.8
548350,AB de Villiers,17,13,1,1,1,130.76923076923077,25.76595744680851,30.0
548356,AB de Villiers,47,17,5,3,0,276.4705882352941,25.583333333333332,32.2
548362,AB de Villiers,9,4,0,1,0,225.0,26.020408163265305,35.0
548367,AB de Villiers,14,13,1,0,1,107.6923076923077,25.68,26.4
548376,AB de Villiers,4,11,0,0,1,36.36363636363637,25.45098039215686,17.4
598008,AB de Villiers,22,22,2,1,0,100.0,25.03846153846154,18.2
598012,AB de Villiers,64,33,8,1,1,193.93939393939397,24.9811320754717,19.2
598017,AB de Villiers,52,36,3,3,1,144.44444444444443,25.703703703703702,22.6
598023,AB de Villiers,7,8,1,0,1,87.5,26.181818181818183,31.2
